Sonde Company Name,Hydrolab,,,,,,,,
Sensor Model Number,Quanta,,,,,,,,
Sensor Version,3.1,,,,,,,,
Sensor Serial Number,ZQT00034,,,,,,,,
Date,6/12/2017 9:52,,,,,,,,
Time (s),Temperature,pH,Specific Conductance,Salinity,DO % saturation,DO,ORP,depth,battery
(s),(Deg C),,(mS/cm),PSS,%,(mg/L),mV,(m),(V)
2511.947,23.74,5.78,0,0.01,40.6,2.86,430,9.999,12.1
2512.946,23.74,5.78,0,0.01,40.6,2.86,430,9.999,12.1
2514.02,23.74,5.78,0,0.01,40.6,2.86,430,9.999,12.1
2515.018,23.74,5.78,0,0.01,40.6,2.86,430,9.999,12.1
2516.017,23.74,5.78,0,0.01,40.6,2.86,430,9.999,12
2517.016,23.74,5.78,0,0.01,40.6,2.86,430,9.999,12
2518.015,23.74,5.78,0,0.01,40.6,2.86,430,9.999,12
2519.088,23.74,5.78,0,0.01,40.6,2.86,430,9.999,12
2520.087,23.74,5.78,0,0.01,40.6,2.86,430,9.999,12
2521.085,23.74,5.78,0,0.01,40.6,2.86,430,9.999,12.1
2522.083,23.74,5.78,0,0.01,40.6,2.86,430,9.999,12.1
2523.082,23.74,5.78,0,0.01,40.6,2.86,430,9.999,12.1
2524.082,23.74,5.78,0,0.01,40.6,2.86,430,9.999,12.1
2525.156,23.74,5.78,0,0.01,40.6,2.86,430,9.999,12.1
2526.229,23.74,5.78,0,0.01,40.6,2.86,430,9.999,12.1
2527.228,23.74,5.78,0,0.01,40.6,2.86,430,9.999,12.1
2528.226,23.74,5.78,0,0.01,40.6,2.86,430,9.999,12.1
2529.158,23.74,5.78,0,0.01,40.6,2.86,430,9.999,12.1
2530.231,23.74,5.78,0,0.01,40.6,2.86,430,9.999,12.1
2531.23,23.74,5.78,0,0.01,40.6,2.86,430,9.999,12.1
2532.228,23.74,5.78,0,0.01,40.6,2.86,430,9.999,12
2533.226,23.74,5.78,0,0.01,40.6,2.86,430,9.999,12
2534.225,23.74,5.78,0,0.01,40.6,2.86,430,9.999,12
2535.224,23.74,5.78,0,0.01,40.6,2.86,430,9.999,12
2536.297,23.74,5.78,0,0.01,40.6,2.86,430,9.999,12
2537.295,23.74,5.78,0,0.01,40.6,2.86,430,9.999,12
2538.294,23.74,5.78,0,0.01,40.5,2.86,430,9.999,12.1
2539.293,23.74,5.78,0,0.01,40.5,2.86,430,9.999,12.1
2540.291,23.74,5.78,0,0.01,40.5,2.86,430,9.999,12.1
2541.366,23.74,5.78,0,0.01,40.5,2.86,430,9.999,12.1
2542.364,23.74,5.78,0,0.01,40.5,2.86,430,9.999,12.1
2543.363,23.74,5.78,0,0.01,40.5,2.86,430,9.999,12
2544.295,23.74,5.78,0,0.01,40.5,2.86,430,9.999,12
2545.293,23.74,5.78,0,0.01,40.5,2.86,430,9.999,12
2546.291,23.74,5.78,0,0.01,40.5,2.86,430,9.999,12
2547.365,23.74,5.78,0,0.01,40.5,2.86,430,9.999,12
2548.438,23.74,5.78,0,0.01,40.5,2.86,430,9.999,12
2549.436,23.75,5.78,0,0.01,40.5,2.86,430,9.999,12.1
2550.435,23.75,5.78,0,0.01,40.5,2.86,430,9.999,12.1
2551.434,23.75,5.78,0,0.01,40.5,2.86,430,9.999,12.1
2552.507,23.75,5.78,0,0.01,40.5,2.86,430,9.999,12.1
2553.505,23.75,5.78,0,0.01,40.5,2.86,430,9.999,12.1
2554.504,23.75,5.78,0,0.01,40.5,2.86,430,9.999,12.1
2555.436,23.74,5.78,0,0.01,40.5,2.86,430,9.999,12.1
2556.368,23.74,5.78,0,0.01,40.5,2.86,430,9.999,12.1
2557.366,23.74,5.78,0,0.01,40.5,2.86,430,9.999,12.1
2558.44,23.74,5.78,0,0.01,40.5,2.86,430,9.999,12.1
2559.44,23.74,5.78,0,0.01,40.5,2.86,430,9.999,12.1
2560.438,23.75,5.78,0,0.01,40.4,2.85,430,9.999,12
2561.436,23.75,5.78,0,0.01,40.4,2.85,430,9.999,12
2562.435,23.75,5.78,0,0.01,40.4,2.85,430,9.999,12
2563.509,23.75,5.78,0,0.01,40.4,2.85,430,9.999,12
2564.508,23.75,5.78,0,0.01,40.4,2.85,430,9.999,12
2565.506,23.75,5.78,0,0.01,40.4,2.85,430,9.999,12
2566.504,23.75,5.78,0,0.01,40.4,2.85,430,9.999,12
2567.503,23.75,5.78,0,0.01,40.4,2.85,430,9.999,12
2568.501,23.75,5.78,0,0.01,40.4,2.85,430,9.999,12
2569.575,23.75,5.78,0,0.01,40.4,2.85,430,9.999,12
2570.573,23.75,5.78,0,0.01,40.4,2.85,430,9.999,12
2571.572,23.75,5.78,0,0.01,40.4,2.85,429,9.999,12.1
2572.571,23.75,5.78,0,0.01,40.4,2.85,429,9.999,12.1
2573.503,23.75,5.78,0,0.01,40.4,2.85,429,9.999,12.1
2574.576,23.75,5.78,0,0.01,40.4,2.85,429,9.999,12.1
2575.574,23.75,5.78,0,0.01,40.4,2.85,429,9.999,12.1
2576.574,23.75,5.78,0,0.01,40.4,2.85,429,9.999,12
2577.572,23.74,5.78,0,0.01,40.4,2.85,429,9.999,12
2578.57,23.74,5.78,0,0.01,40.4,2.85,429,9.999,12
2579.568,23.74,5.78,0,0.01,40.4,2.85,429,9.999,12
2580.642,23.74,5.78,0,0.01,40.4,2.85,429,9.999,12
2581.641,23.74,5.78,0,0.01,40.4,2.85,429,9.999,12
2582.639,23.75,5.78,0,0.01,40.4,2.85,430,9.999,12
2583.638,23.75,5.78,0,0.01,40.4,2.85,430,9.999,12
2584.637,23.75,5.78,0,0.01,40.4,2.85,430,9.999,12
2585.71,23.75,5.78,0,0.01,40.4,2.85,430,9.999,12
2586.708,23.75,5.78,0,0.01,40.4,2.85,430,9.999,12
2587.782,23.75,5.78,0,0.01,40.4,2.85,430,9.999,12.1
2588.715,23.75,5.78,0,0.01,40.4,2.85,430,9.999,12.1
2589.713,23.75,5.78,0,0.01,40.4,2.85,430,9.999,12.1
2590.712,23.75,5.78,0,0.01,40.4,2.85,430,9.999,12.1
2591.785,23.75,5.78,0,0.01,40.4,2.85,430,9.999,12.1
2592.784,23.75,5.78,0,0.01,40.4,2.85,430,9.999,12.1
2593.783,23.75,5.78,0,0.01,40.3,2.84,429,9.999,12.1
2594.781,23.75,5.78,0,0.01,40.3,2.84,429,9.999,12.1
2595.78,23.75,5.78,0,0.01,40.3,2.84,429,9.999,12.1
2596.854,23.75,5.78,0,0.01,40.3,2.84,429,9.999,12.1
2597.853,23.75,5.78,0,0.01,40.3,2.84,429,9.999,12.1
2598.927,23.75,5.78,0,0.01,40.3,2.84,429,9.999,12
2599.925,23.75,5.78,0,0.01,40.3,2.84,429,9.999,12
2600.923,23.75,5.78,0,0.01,40.3,2.84,429,9.999,12
2601.921,23.75,5.78,0,0.01,40.3,2.84,429,9.999,12
2602.995,23.75,5.78,0,0.01,40.3,2.84,429,9.999,12
2603.994,23.75,5.78,0,0.01,40.3,2.84,429,9.999,12
2604.993,23.75,5.78,0,0.01,40.3,2.84,429,9.999,12.1
2605.991,23.75,5.78,0,0.01,40.3,2.84,429,9.999,12.1
2606.923,23.75,5.78,0,0.01,40.3,2.84,429,9.999,12.1
2607.997,23.75,5.78,0,0.01,40.3,2.84,429,9.999,12.1
2608.995,23.75,5.78,0,0.01,40.3,2.84,429,9.999,12.1
2609.993,23.75,5.78,0,0.01,40.3,2.84,429,9.999,12.1
2610.991,23.75,5.78,0,0.01,40.2,2.84,429,9.999,12.1
2611.925,23.75,5.78,0,0.01,40.2,2.84,429,9.999,12.1
2612.923,23.75,5.78,0,0.01,40.2,2.84,429,9.999,12.1
2613.996,23.75,5.78,0,0.01,40.2,2.84,429,9.999,12.1
2614.994,23.75,5.78,0,0.01,40.2,2.84,429,9.999,12.1
2615.993,23.75,5.78,0,0.01,40.2,2.84,429,9.999,12.1
2616.992,23.75,5.78,0,0.01,40.2,2.84,429,9.999,12.1
2617.99,23.75,5.78,0,0.01,40.2,2.84,429,9.999,12.1
2619.064,23.75,5.78,0,0.01,40.2,2.84,429,9.999,12.1
2620.062,23.75,5.78,0,0.01,40.2,2.84,429,9.999,12.1
2621.135,23.75,5.78,0,0.01,40.2,2.84,429,9.999,12.1
2622.133,23.75,5.78,0,0.01,40.2,2.84,429,9.999,12.1
2623.133,23.75,5.78,0,0.01,40.2,2.84,429,9.999,12.1
2624.129,23.75,5.78,0,0.01,40.2,2.84,429,9.999,12.1
2625.203,23.75,5.78,0,0.01,40.2,2.84,429,9.999,12.1
2626.201,23.75,5.78,0,0.01,40.2,2.84,429,9.999,12.1
2627.2,23.75,5.78,0,0.01,40.2,2.83,430,9.999,12
2628.198,23.75,5.78,0,0.01,40.2,2.83,430,9.999,12
2629.198,23.75,5.78,0,0.01,40.2,2.83,430,9.999,12
2630.271,23.75,5.78,0,0.01,40.2,2.83,430,9.999,12
2631.27,23.75,5.78,0,0.01,40.2,2.83,430,9.999,12
2632.343,23.75,5.78,0,0.01,40.2,2.83,429,9.999,12.1
2633.276,23.75,5.78,0,0.01,40.1,2.83,429,9.999,12.1
2634.275,23.75,5.78,0,0.01,40.1,2.83,429,9.999,12.1
2635.273,23.75,5.78,0,0.01,40.1,2.83,429,9.999,12.1
2636.346,23.75,5.78,0,0.01,40.1,2.83,429,9.999,12.1
2637.344,23.75,5.78,0,0.01,40.1,2.83,429,9.999,12.1
2638.344,23.75,5.78,0,0.01,40.1,2.83,430,9.999,12.1
2639.341,23.75,5.78,0,0.01,40.1,2.83,430,9.999,12.1
2640.339,23.75,5.78,0,0.01,40.1,2.83,430,9.999,12.1
2641.412,23.75,5.78,0,0.01,40.1,2.83,430,9.999,12.1
2642.411,23.75,5.78,0,0.01,40.1,2.83,430,9.999,12.1
2643.484,23.75,5.78,0,0.01,40.1,2.83,430,9.999,12
2644.482,23.75,5.78,0,0.01,40.1,2.83,430,9.999,12
2645.48,23.75,5.78,0,0.01,40.1,2.83,430,9.999,12
2646.479,23.75,5.78,0,0.01,40.1,2.83,430,9.999,12
2647.552,23.75,5.78,0,0.01,40.1,2.83,430,9.999,12
2648.551,23.75,5.78,0,0.01,40.1,2.83,430,9.999,12
2649.55,23.75,5.78,0,0.01,40.1,2.83,430,9.999,12
2650.549,23.75,5.78,0,0.01,40.1,2.83,430,9.999,12
2651.481,23.75,5.78,0,0.01,40.1,2.83,430,9.999,12
2652.554,23.75,5.78,0,0.01,40.1,2.83,430,9.999,12
2653.552,23.75,5.78,0,0.01,40.1,2.83,430,9.999,12
2654.551,23.75,5.78,0,0.01,40.1,2.82,430,9.999,12
2655.549,23.75,5.79,0,0.01,40,2.82,430,9.999,12
2656.547,23.75,5.79,0,0.01,40,2.82,430,9.999,12
2657.545,23.75,5.79,0,0.01,40,2.82,430,9.999,12
2658.619,23.75,5.79,0,0.01,40,2.82,430,9.999,12
2659.618,23.75,5.79,0,0.01,40,2.82,430,9.999,12
2660.617,23.76,5.78,0,0.01,40,2.82,429,9.999,12.1
2661.615,23.76,5.78,0,0.01,40,2.82,429,9.999,12.1
2662.614,23.76,5.78,0,0.01,40,2.82,429,9.999,12.1
2663.688,23.76,5.78,0,0.01,40,2.82,429,9.999,12.1
2664.687,23.76,5.78,0,0.01,40,2.82,429,9.999,12.1
2665.685,23.76,5.78,0,0.01,40,2.82,429,9.999,12.1
2666.683,23.75,5.78,0,0.01,40,2.82,429,9.999,12.1
2667.681,23.75,5.78,0,0.01,40,2.82,429,9.999,12.1
2668.679,23.75,5.78,0,0.01,40,2.82,429,9.999,12.1
2669.752,23.75,5.78,0,0.01,40,2.82,429,9.999,12.1
2670.751,23.75,5.78,0,0.01,40,2.82,429,9.999,12.1
2671.75,23.76,5.78,0,0.01,40,2.82,429,9.999,12
2672.748,23.76,5.78,0,0.01,40,2.82,429,9.999,12
2673.746,23.76,5.78,0,0.01,40,2.82,429,9.999,12
2674.82,23.76,5.78,0,0.01,40,2.82,429,9.999,12
2675.818,23.76,5.78,0,0.01,40,2.82,429,9.999,12
2676.817,23.76,5.78,0,0.01,40,2.82,429,9.999,12
2677.815,23.76,5.79,0,0.01,40,2.82,429,9.999,12
2678.813,23.76,5.79,0,0.01,40,2.82,429,9.999,12
2679.812,23.76,5.79,0,0.01,40,2.82,429,9.999,12
2680.885,23.76,5.79,0,0.01,40,2.82,429,9.999,12
2681.885,23.76,5.79,0,0.01,40,2.82,429,9.999,12
2682.883,23.76,5.78,0,0.01,40,2.82,429,9.999,12
2683.882,23.76,5.78,0,0.01,40,2.82,429,9.999,12
2684.815,23.76,5.78,0,0.01,40,2.82,429,9.999,12
2685.888,23.76,5.78,0,0.01,40,2.82,429,9.999,12
2686.886,23.76,5.78,0,0.01,40,2.82,429,9.999,12
2687.884,23.76,5.78,0,0.01,40,2.82,429,9.999,12.1
2688.817,23.76,5.78,0,0.01,40,2.82,429,9.999,12.1
2689.816,23.76,5.78,0,0.01,40,2.82,429,9.999,12.1
2690.814,23.76,5.78,0,0.01,40,2.82,429,9.999,12.1
2691.887,23.76,5.78,0,0.01,40,2.82,429,9.999,12.1
2692.961,23.76,5.78,0,0.01,40,2.82,429,9.999,12.1
2693.959,23.76,5.79,0,0.01,40,2.82,429,9.999,12
2694.958,23.76,5.79,0,0.01,40,2.82,429,9.999,12
2695.957,23.76,5.79,0,0.01,40,2.82,429,9.999,12
2697.031,23.76,5.79,0,0.01,40,2.82,429,9.999,12
2698.029,23.76,5.79,0,0.01,40,2.82,429,9.999,12
2699.028,23.76,5.79,0,0.01,40,2.82,429,9.999,12.1
2700.026,23.76,5.79,0,0.01,40,2.82,429,9.999,12.1
2701.025,23.76,5.79,0,0.01,40,2.82,429,9.999,12.1
2702.024,23.76,5.79,0,0.01,40,2.82,429,9.999,12.1
2703.097,23.76,5.79,0,0.01,40,2.82,429,9.999,12.1
2704.17,23.76,5.79,0,0.01,40,2.82,429,9.999,12.1
2705.169,23.75,5.79,0,0.01,40,2.82,429,9.999,12.1
2706.102,23.75,5.79,0,0.01,40,2.82,429,9.999,12.1
2707.1,23.75,5.79,0,0.01,40,2.82,429,9.999,12.1
2708.174,23.75,5.79,0,0.01,40,2.82,429,9.999,12.1
2709.172,23.75,5.79,0,0.01,40,2.82,429,9.999,12.1
2710.17,23.75,5.79,0,0.01,40,2.82,429,9.999,12.1
2711.169,23.76,5.79,0,0.01,40,2.82,429,9.999,12.1
2712.167,23.76,5.79,0,0.01,40,2.82,429,9.999,12.1
2713.165,23.76,5.79,0,0.01,40,2.82,429,9.999,12.1
2714.238,23.76,5.79,0,0.01,40,2.82,429,9.999,12.1
2715.237,23.76,5.79,0,0.01,40,2.82,429,9.999,12.1
2716.237,23.76,5.78,0,0.01,40,2.82,429,9.999,12
2717.235,23.76,5.78,0,0.01,40,2.82,429,9.999,12
2718.233,23.76,5.78,0,0.01,40,2.82,429,9.999,12
2719.306,23.76,5.78,0,0.01,40,2.82,429,9.999,12
2720.305,23.76,5.78,0,0.01,40,2.82,429,9.999,12
2721.304,23.76,5.78,0,0.01,40,2.82,429,9.999,12
2722.302,23.76,5.78,0,0.01,39.9,2.82,429,9.999,12
2723.3,23.76,5.78,0,0.01,39.9,2.82,429,9.999,12
2724.299,23.76,5.78,0,0.01,39.9,2.82,429,9.999,12
2725.373,23.76,5.78,0,0.01,39.9,2.82,429,9.999,12
2726.446,23.76,5.78,0,0.01,39.9,2.82,429,9.999,12
2727.445,23.75,5.79,0,0.01,39.9,2.82,429,9.999,12
2728.443,23.75,5.79,0,0.01,39.9,2.82,429,9.999,12
2729.441,23.75,5.79,0,0.01,39.9,2.82,429,9.999,12
2730.514,23.75,5.79,0,0.01,39.9,2.82,429,9.999,12
2731.513,23.75,5.79,0,0.01,39.9,2.82,429,9.999,12
2732.511,23.75,5.79,0,0.01,39.9,2.81,429,9.999,12
2733.511,23.76,5.79,0,0.01,39.9,2.81,429,9.999,12
2734.51,23.76,5.79,0,0.01,39.9,2.81,429,9.999,12
2735.508,23.76,5.79,0,0.01,39.9,2.81,429,9.999,12
2736.506,23.76,5.79,0,0.01,39.9,2.81,429,9.999,12
2737.505,23.76,5.79,0,0.01,39.9,2.81,429,9.999,12
2738.504,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12
2739.503,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12
2740.501,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12
2741.574,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12
2742.572,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12
2743.571,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12
2744.569,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12
2745.567,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12
2746.566,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12
2747.639,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12
2748.637,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12
2749.635,23.76,5.79,0,0.01,40,2.82,429,9.999,12.1
2750.634,23.76,5.79,0,0.01,40,2.82,429,9.999,12.1
2751.634,23.76,5.79,0,0.01,40,2.82,429,9.999,12.1
2752.708,23.76,5.79,0,0.01,40,2.82,429,9.999,12.1
2753.705,23.76,5.79,0,0.01,40,2.82,429,9.999,12.1
2754.703,23.76,5.79,0,0.01,40,2.82,429,9.999,12.1
2755.701,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12.1
2756.7,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12.1
2757.698,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12.1
2758.772,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12.1
2759.77,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12.1
2760.769,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12.1
2761.699,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12.1
2762.696,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12.1
2763.769,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12.1
2764.767,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12.1
2765.841,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12.1
2766.839,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12.1
2767.838,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12.1
2768.837,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12.1
2769.91,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12.1
2770.91,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12.1
2771.908,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12.1
2772.907,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12.1
2773.906,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12.1
2774.979,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12.1
2775.977,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12.1
2776.975,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12.1
2777.908,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12.1
2778.906,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12.1
2779.904,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12.1
2780.903,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12.1
2781.901,23.76,5.79,0,0.01,39.9,2.82,429,9.999,12.1
2782.899,23.76,5.79,0,0.01,39.9,2.81,429,9.999,12.1
2783.898,23.76,5.79,0,0.01,39.9,2.81,429,9.999,12.1
2784.896,23.76,5.79,0,0.01,39.9,2.81,429,9.999,12.1
2785.971,23.76,5.79,0,0.01,39.9,2.81,429,9.999,12.1
2786.968,23.76,5.79,0,0.01,39.9,2.81,429,9.999,12.1
2787.967,23.76,5.79,0,0.01,39.9,2.81,429,9.999,12.1
2788.965,23.76,5.79,0,0.01,39.9,2.81,429,9.999,12.1
2789.964,23.76,5.79,0,0.01,39.9,2.81,429,9.999,12.1
2790.962,23.76,5.79,0,0.01,39.9,2.81,429,9.999,12.1
2792.035,23.76,5.79,0,0.01,39.9,2.81,429,9.999,12.1
2793.034,23.76,5.79,0,0.01,39.9,2.81,429,9.999,12.1
2794.032,23.76,5.79,0,0.01,39.9,2.81,429,9.999,12
2795.03,23.76,5.79,0,0.01,39.9,2.81,429,9.999,12
2796.028,23.76,5.79,0,0.01,39.9,2.81,429,9.999,12
2797.102,23.76,5.79,0,0.01,39.9,2.81,429,9.999,12
2798.101,23.76,5.79,0,0.01,39.9,2.81,429,9.999,12
2799.1,23.76,5.79,0,0.01,39.9,2.81,429,9.999,12.1
2800.031,23.77,5.79,0,0.01,39.9,2.81,429,9.999,12.1
2801.03,23.77,5.79,0,0.01,39.9,2.81,429,9.999,12.1
2802.028,23.77,5.79,0,0.01,39.9,2.81,429,9.999,12.1
2803.102,23.77,5.79,0,0.01,39.9,2.81,429,9.999,12.1
2804.101,23.77,5.79,0,0.01,39.9,2.81,429,9.999,12.1
2805.1,23.77,5.79,0,0.01,39.9,2.81,429,9.999,12
2806.033,23.77,5.79,0,0.01,39.9,2.81,429,9.999,12
2807.032,23.77,5.79,0,0.01,39.9,2.81,429,9.999,12
2808.104,23.77,5.79,0,0.01,39.9,2.81,429,9.999,12
2809.102,23.77,5.79,0,0.01,39.9,2.81,429,9.999,12
2810.1,23.77,5.79,0,0.01,39.9,2.81,429,9.999,12.1
2811.099,23.77,5.79,0,0.01,39.9,2.81,429,9.999,12.1
2812.097,23.77,5.79,0,0.01,39.9,2.81,429,9.999,12.1
2813.095,23.77,5.79,0,0.01,39.9,2.81,429,9.999,12.1
2814.169,23.77,5.79,0,0.01,39.9,2.81,429,9.999,12.1
2815.168,23.77,5.79,0,0.01,39.9,2.81,429,9.999,12.1
2816.166,23.76,5.79,0.001,0.01,39.9,2.81,429,9.999,12
2817.165,23.76,5.79,0.001,0.01,39.9,2.81,429,9.999,12
2818.098,23.76,5.79,0.001,0.01,39.9,2.81,429,9.999,12
