Sonde Company Name,Hydrolab
Sensor Model Number,Quanta
Sensor Version,3.1
Sensor Serial Number,ZQT00034
Date,6/9/2017 1:04:58 PM
Time (s),Temperature,pH,Specific Conductance,Salinity,DO % saturation,DO,ORP,depth,battery
13757.760,24.040,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13758.690,24.040,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13759.621,24.040,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13760.552,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13761.482,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13762.414,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13763.485,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13764.490,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13765.420,24.050,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13766.350,24.050,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13767.280,24.050,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13768.285,24.050,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13769.282,24.050,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13770.212,24.050,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13771.142,24.040,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13772.074,24.040,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13773.004,24.040,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13774.077,24.040,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13775.009,24.040,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13775.940,24.040,5.030,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13776.871,24.040,5.030,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13777.802,24.040,5.030,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13778.808,24.040,5.030,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13779.737,24.040,5.030,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13780.668,24.040,5.030,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13781.599,24.040,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13782.529,24.040,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13783.460,24.040,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13784.531,24.040,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13785.463,24.040,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13786.393,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13787.323,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13788.254,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13789.259,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13790.189,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13791.196,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13792.126,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13793.058,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13793.988,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13795.059,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13795.991,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13796.921,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13797.852,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13798.782,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13799.787,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13800.718,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13801.648,24.040,5.060,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13802.578,24.040,5.040,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13803.510,24.040,5.040,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13804.440,24.040,5.040,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13805.513,24.040,5.040,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13806.518,24.040,5.040,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13807.448,24.050,5.030,0.000,0.010,39.000,2.730,417.000,9.999,12.100
13808.378,24.050,5.030,0.000,0.010,39.000,2.730,417.000,9.999,12.100
13809.308,24.050,5.030,0.000,0.010,39.000,2.730,417.000,9.999,12.100
13810.314,24.050,5.030,0.000,0.010,39.000,2.730,417.000,9.999,12.100
13811.244,24.050,5.030,0.000,0.010,39.000,2.730,417.000,9.999,12.100
13812.175,24.050,5.030,0.000,0.010,39.000,2.740,416.000,9.999,12.000
13813.105,24.040,5.050,0.000,0.010,39.000,2.740,416.000,9.999,12.000
13814.035,24.040,5.050,0.000,0.010,39.000,2.740,416.000,9.999,12.000
13814.966,24.040,5.050,0.000,0.010,39.000,2.740,416.000,9.999,12.000
13815.971,24.040,5.050,0.000,0.010,39.000,2.740,416.000,9.999,12.000
13816.976,24.040,5.050,0.000,0.010,39.000,2.740,416.000,9.999,12.000
13817.906,24.040,5.060,0.000,0.010,39.000,2.740,416.000,9.999,12.100
13818.836,24.040,5.060,0.000,0.010,39.000,2.740,416.000,9.999,12.100
13819.766,24.040,5.060,0.000,0.010,39.000,2.740,416.000,9.999,12.100
13820.771,24.040,5.060,0.000,0.010,39.000,2.740,416.000,9.999,12.100
13821.701,24.040,5.060,0.000,0.010,39.000,2.740,416.000,9.999,12.100
13822.632,24.040,5.060,0.000,0.010,39.000,2.740,416.000,9.999,12.100
13823.562,24.040,5.060,0.000,0.010,39.000,2.740,416.000,9.999,12.100
13824.493,24.040,5.060,0.000,0.010,39.000,2.740,416.000,9.999,12.100
13825.423,24.040,5.060,0.000,0.010,39.000,2.740,416.000,9.999,12.100
13826.494,24.040,5.060,0.000,0.010,39.000,2.740,416.000,9.999,12.100
13827.425,24.040,5.060,0.000,0.010,39.000,2.740,416.000,9.999,12.100
13828.355,24.040,5.060,0.000,0.010,39.000,2.740,416.000,9.999,12.100
13829.286,24.040,5.060,0.000,0.010,39.000,2.740,416.000,9.999,12.100
13830.216,24.040,5.060,0.000,0.010,39.000,2.740,416.000,9.999,12.100
13831.222,24.040,5.060,0.000,0.010,39.000,2.740,416.000,9.999,12.100
13832.153,24.040,5.060,0.000,0.010,39.000,2.740,416.000,9.999,12.100
13833.084,24.040,5.060,0.000,0.010,39.000,2.740,417.000,9.999,12.100
13834.014,24.040,5.040,0.000,0.010,39.000,2.740,417.000,9.999,12.100
13834.944,24.040,5.040,0.000,0.010,39.000,2.740,417.000,9.999,12.100
13835.874,24.040,5.040,0.000,0.010,39.000,2.740,417.000,9.999,12.100
13836.947,24.040,5.040,0.000,0.010,39.000,2.740,417.000,9.999,12.100
13837.877,24.040,5.040,0.000,0.010,39.000,2.740,417.000,9.999,12.100
13838.807,24.040,5.030,0.000,0.010,39.000,2.740,417.000,9.999,12.000
13839.738,24.040,5.030,0.000,0.010,39.000,2.740,417.000,9.999,12.000
13840.670,24.040,5.030,0.000,0.010,39.000,2.740,417.000,9.999,12.000
13841.676,24.040,5.030,0.000,0.010,39.000,2.740,417.000,9.999,12.000
13842.606,24.040,5.030,0.000,0.010,39.000,2.740,417.000,9.999,12.000
13843.611,24.040,5.030,0.000,0.010,39.000,2.740,416.000,9.999,12.100
13844.541,24.040,5.040,0.000,0.010,39.000,2.740,416.000,9.999,12.100
13845.471,24.040,5.040,0.000,0.010,39.000,2.740,416.000,9.999,12.100
13846.402,24.040,5.040,0.000,0.010,39.000,2.740,416.000,9.999,12.100
13847.472,24.040,5.040,0.000,0.010,39.000,2.740,416.000,9.999,12.100
13848.402,24.040,5.040,0.000,0.010,39.000,2.740,416.000,9.999,12.100
13849.333,24.040,5.060,0.000,0.010,39.000,2.730,416.000,9.999,12.100
13850.263,24.040,5.060,0.000,0.010,39.000,2.730,416.000,9.999,12.100
13851.193,24.040,5.060,0.000,0.010,39.000,2.730,416.000,9.999,12.100
13852.198,24.040,5.060,0.000,0.010,39.000,2.730,416.000,9.999,12.100
13853.128,24.040,5.060,0.000,0.010,39.000,2.730,416.000,9.999,12.100
13854.059,24.040,5.060,0.000,0.010,39.000,2.730,416.000,9.999,12.000
13854.990,24.040,5.060,0.000,0.010,39.000,2.730,416.000,9.999,12.000
13855.920,24.040,5.060,0.000,0.010,39.000,2.730,416.000,9.999,12.000
13856.850,24.040,5.060,0.000,0.010,39.000,2.730,416.000,9.999,12.000
13857.847,24.040,5.060,0.000,0.010,39.000,2.730,416.000,9.999,12.000
13858.777,24.040,5.060,0.000,0.010,39.000,2.730,416.000,9.999,12.000
13859.707,24.040,5.060,0.000,0.010,39.000,2.730,416.000,9.999,12.100
13860.637,24.040,5.060,0.000,0.010,39.000,2.730,416.000,9.999,12.100
13861.567,24.040,5.060,0.000,0.010,39.000,2.730,416.000,9.999,12.100
13862.572,24.040,5.060,0.000,0.010,39.000,2.730,416.000,9.999,12.100
13863.503,24.040,5.060,0.000,0.010,39.000,2.730,416.000,9.999,12.100
13864.510,24.040,5.060,0.000,0.010,39.000,2.730,416.000,9.999,12.100
13865.440,24.040,5.060,0.000,0.010,39.000,2.730,416.000,9.999,12.100
13866.372,24.040,5.060,0.000,0.010,39.000,2.730,416.000,9.999,12.100
13867.303,24.040,5.060,0.000,0.010,39.000,2.730,416.000,9.999,12.100
13868.374,24.040,5.060,0.000,0.010,39.000,2.730,416.000,9.999,12.100
13869.380,24.040,5.060,0.000,0.010,39.000,2.730,416.000,9.999,12.100
13870.311,24.050,5.040,0.000,0.010,39.000,2.730,417.000,9.999,12.100
13871.241,24.050,5.040,0.000,0.010,39.000,2.730,417.000,9.999,12.100
13872.171,24.050,5.040,0.000,0.010,39.000,2.730,417.000,9.999,12.100
13873.176,24.050,5.040,0.000,0.010,39.000,2.730,417.000,9.999,12.100
13874.172,24.050,5.040,0.000,0.010,39.000,2.730,417.000,9.999,12.100
13875.104,24.050,5.040,0.000,0.010,39.000,2.730,417.000,9.999,12.000
13876.034,24.040,5.030,0.000,0.010,39.000,2.730,417.000,9.999,12.000
13876.964,24.040,5.030,0.000,0.010,39.000,2.730,417.000,9.999,12.000
13877.895,24.040,5.030,0.000,0.010,39.000,2.730,417.000,9.999,12.000
13878.966,24.040,5.030,0.000,0.010,39.000,2.730,417.000,9.999,12.000
13879.896,24.040,5.030,0.000,0.010,39.000,2.730,417.000,9.999,12.000
13880.826,24.040,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13881.756,24.040,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13882.686,24.040,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13883.691,24.040,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13884.621,24.040,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13885.551,24.040,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13886.482,24.050,5.050,0.000,0.010,39.000,2.730,416.000,9.999,12.100
13887.414,24.050,5.050,0.000,0.010,39.000,2.730,416.000,9.999,12.100
13888.344,24.050,5.050,0.000,0.010,39.000,2.730,416.000,9.999,12.100
13889.416,24.050,5.050,0.000,0.010,39.000,2.730,416.000,9.999,12.100
13890.346,24.050,5.050,0.000,0.010,39.000,2.730,416.000,9.999,12.100
13891.277,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13892.207,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13893.138,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13894.144,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13895.075,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13896.006,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13896.938,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13897.868,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13898.798,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13899.869,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13900.874,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13901.804,24.040,5.060,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13902.734,24.040,5.060,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13903.664,24.040,5.060,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13904.669,24.040,5.060,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13905.599,24.040,5.060,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13906.529,24.040,5.060,0.000,0.010,38.900,2.730,417.000,9.999,12.000
13907.459,24.040,5.040,0.000,0.010,38.900,2.730,417.000,9.999,12.000
13908.390,24.040,5.040,0.000,0.010,38.900,2.730,417.000,9.999,12.000
13909.321,24.040,5.040,0.000,0.010,38.900,2.730,417.000,9.999,12.000
13910.327,24.040,5.040,0.000,0.010,38.900,2.730,417.000,9.999,12.000
13911.332,24.040,5.040,0.000,0.010,38.900,2.730,417.000,9.999,12.000
13912.263,24.040,5.040,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13913.194,24.040,5.040,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13914.124,24.040,5.040,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13915.131,24.040,5.040,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13916.061,24.040,5.040,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13916.991,24.040,5.040,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13917.922,24.050,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13918.852,24.050,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13919.783,24.050,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13920.856,24.050,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13921.786,24.050,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13922.717,24.050,5.040,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13923.648,24.050,5.040,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13924.579,24.050,5.040,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13925.584,24.050,5.040,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13926.516,24.050,5.040,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13927.448,24.050,5.040,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13928.379,24.040,5.060,0.000,0.010,38.800,2.730,416.000,9.999,12.100
13929.309,24.040,5.060,0.000,0.010,38.800,2.730,416.000,9.999,12.100
13930.239,24.040,5.060,0.000,0.010,38.800,2.730,416.000,9.999,12.100
13931.311,24.040,5.060,0.000,0.010,38.800,2.730,416.000,9.999,12.100
13932.317,24.040,5.060,0.000,0.010,38.800,2.730,416.000,9.999,12.100
13933.248,24.040,5.050,0.000,0.010,38.800,2.730,416.000,9.999,12.000
13934.178,24.040,5.050,0.000,0.010,38.800,2.730,416.000,9.999,12.000
13935.107,24.040,5.050,0.000,0.010,38.800,2.730,416.000,9.999,12.000
13936.112,24.040,5.050,0.000,0.010,38.800,2.730,416.000,9.999,12.000
13937.042,24.040,5.050,0.000,0.010,38.800,2.730,416.000,9.999,12.000
13938.048,24.040,5.050,0.000,0.010,38.800,2.730,416.000,9.999,12.000
13938.979,24.050,5.040,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13939.910,24.050,5.040,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13940.841,24.050,5.040,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13941.912,24.050,5.040,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13942.917,24.050,5.040,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13943.847,24.050,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13944.777,24.050,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13945.708,24.050,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13946.713,24.050,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13947.709,24.050,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13948.640,24.050,5.050,0.000,0.010,38.900,2.730,417.000,9.999,12.000
13949.571,24.040,5.060,0.000,0.010,38.900,2.730,417.000,9.999,12.000
13950.501,24.040,5.060,0.000,0.010,38.900,2.730,417.000,9.999,12.000
13951.431,24.040,5.060,0.000,0.010,38.900,2.730,417.000,9.999,12.000
13952.504,24.040,5.060,0.000,0.010,38.900,2.730,417.000,9.999,12.000
13953.434,24.040,5.060,0.000,0.010,38.900,2.730,417.000,9.999,12.000
13954.364,24.050,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13955.294,24.050,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13956.224,24.050,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13957.229,24.050,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13958.159,24.050,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13959.164,24.050,5.050,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13960.094,24.050,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13961.025,24.050,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13961.955,24.050,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13962.952,24.050,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13963.882,24.050,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13964.812,24.050,5.040,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13965.742,24.050,5.040,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13966.672,24.050,5.040,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13967.677,24.050,5.040,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13968.611,24.050,5.040,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13969.542,24.050,5.040,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13970.472,24.050,5.030,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13971.403,24.050,5.030,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13972.333,24.050,5.030,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13973.330,24.050,5.030,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13974.335,24.050,5.030,0.000,0.010,38.900,2.730,417.000,9.999,12.100
13975.267,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13976.198,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13977.128,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13978.134,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13979.064,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.000
13980.069,24.040,5.060,0.000,0.010,38.900,2.730,416.000,9.999,12.100
13980.999,24.040,5.060,0.000,0.010,38.800,2.730,416.000,9.999,12.100
13981.929,24.040,5.060,0.000,0.010,38.800,2.730,416.000,9.999,12.100
13982.859,24.040,5.060,0.000,0.010,38.800,2.730,416.000,9.999,12.100
13983.931,24.040,5.060,0.000,0.010,38.800,2.730,416.000,9.999,12.100
13984.861,24.040,5.060,0.000,0.010,38.800,2.730,416.000,9.999,12.100
13985.791,24.050,5.060,0.000,0.010,38.800,2.720,416.000,9.999,12.100
13986.722,24.050,5.060,0.000,0.010,38.800,2.720,416.000,9.999,12.100
13987.653,24.050,5.060,0.000,0.010,38.800,2.720,416.000,9.999,12.100
13988.659,24.050,5.060,0.000,0.010,38.800,2.720,416.000,9.999,12.100
13989.656,24.050,5.060,0.000,0.010,38.800,2.720,416.000,9.999,12.100
13990.661,24.050,5.060,0.000,0.010,38.800,2.720,416.000,9.999,12.100
13991.593,24.040,5.060,0.001,0.010,38.800,2.720,416.000,9.999,12.100
13992.523,24.040,5.060,0.001,0.010,38.800,2.720,416.000,9.999,12.100
13993.453,24.040,5.060,0.001,0.010,38.800,2.720,416.000,9.999,12.100
13994.525,24.040,5.060,0.001,0.010,38.800,2.720,416.000,9.999,12.100
13995.455,24.040,5.060,0.001,0.010,38.800,2.720,416.000,9.999,12.100
13996.386,24.040,5.030,0.000,0.010,38.800,2.720,416.000,9.999,12.100
13997.317,24.040,5.030,0.000,0.010,38.800,2.720,416.000,9.999,12.100
13998.247,24.040,5.030,0.000,0.010,38.800,2.720,416.000,9.999,12.100
13999.253,24.040,5.030,0.000,0.010,38.800,2.720,416.000,9.999,12.100
14000.184,24.040,5.030,0.000,0.010,38.800,2.720,416.000,9.999,12.100
14001.115,24.040,5.030,0.000,0.010,38.800,2.720,416.000,9.999,12.100
14002.045,24.040,5.060,0.000,0.010,38.800,2.720,416.000,9.999,12.100
14002.975,24.040,5.060,0.000,0.010,38.800,2.720,416.000,9.999,12.100
14003.906,24.040,5.060,0.000,0.010,38.800,2.720,416.000,9.999,12.100
14004.979,24.040,5.060,0.000,0.010,38.800,2.720,416.000,9.999,12.100
14005.910,24.040,5.060,0.000,0.010,38.800,2.720,416.000,9.999,12.100
14006.841,24.040,5.050,0.000,0.010,38.700,2.720,417.000,9.999,12.000
14007.773,24.040,5.050,0.000,0.010,38.700,2.720,417.000,9.999,12.000
14008.703,24.040,5.050,0.000,0.010,38.700,2.720,417.000,9.999,12.000
14009.708,24.040,5.050,0.000,0.010,38.700,2.720,417.000,9.999,12.000
14010.638,24.040,5.050,0.000,0.010,38.700,2.720,417.000,9.999,12.000
14011.568,24.040,5.050,0.000,0.010,38.700,2.720,418.000,9.999,12.000
14012.498,24.040,5.030,0.000,0.010,38.700,2.720,418.000,9.999,12.000
14013.429,24.040,5.030,0.000,0.010,38.700,2.720,418.000,9.999,12.000
14014.360,24.040,5.030,0.000,0.010,38.700,2.720,418.000,9.999,12.000
14015.431,24.040,5.030,0.000,0.010,38.700,2.720,418.000,9.999,12.000
14016.361,24.040,5.030,0.000,0.010,38.700,2.720,418.000,9.999,12.000
14017.291,24.040,5.060,0.000,0.010,38.700,2.710,416.000,9.999,12.000
14018.221,24.040,5.060,0.000,0.010,38.700,2.710,416.000,9.999,12.000
14019.151,24.040,5.060,0.000,0.010,38.700,2.710,416.000,9.999,12.000
14020.156,24.040,5.060,0.000,0.010,38.700,2.710,416.000,9.999,12.000
14021.086,24.040,5.060,0.000,0.010,38.700,2.710,416.000,9.999,12.000
14022.091,24.040,5.060,0.000,0.010,38.700,2.710,416.000,9.999,12.000
14023.021,24.050,5.050,0.000,0.010,38.700,2.710,416.000,9.999,12.000
14023.951,24.050,5.050,0.000,0.010,38.700,2.710,416.000,9.999,12.000
14024.882,24.050,5.050,0.000,0.010,38.700,2.710,416.000,9.999,12.000
14025.954,24.050,5.050,0.000,0.010,38.700,2.710,416.000,9.999,12.000
14026.884,24.050,5.050,0.000,0.010,38.700,2.710,416.000,9.999,12.000
14027.814,24.040,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14028.746,24.040,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14029.676,24.040,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14030.681,24.040,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14031.611,24.040,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14032.542,24.040,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14033.472,24.050,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14034.403,24.050,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14035.333,24.050,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14036.264,24.050,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14037.194,24.050,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14038.124,24.050,5.030,0.000,0.010,38.600,2.710,417.000,9.999,12.100
14039.054,24.050,5.030,0.000,0.010,38.600,2.710,417.000,9.999,12.100
14039.984,24.050,5.030,0.000,0.010,38.600,2.710,417.000,9.999,12.100
14040.989,24.050,5.030,0.000,0.010,38.600,2.710,417.000,9.999,12.100
14041.919,24.050,5.030,0.000,0.010,38.600,2.710,417.000,9.999,12.100
14042.849,24.050,5.030,0.000,0.010,38.600,2.710,417.000,9.999,12.000
14043.779,24.040,5.030,0.000,0.010,38.600,2.710,417.000,9.999,12.000
14044.709,24.040,5.030,0.000,0.010,38.600,2.710,417.000,9.999,12.000
14045.640,24.040,5.030,0.000,0.010,38.600,2.710,417.000,9.999,12.000
14046.638,24.040,5.030,0.000,0.010,38.600,2.710,417.000,9.999,12.000
14047.568,24.040,5.030,0.000,0.010,38.600,2.710,417.000,9.999,12.000
14048.500,24.050,5.040,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14049.432,24.050,5.040,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14050.363,24.050,5.040,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14051.367,24.050,5.040,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14052.298,24.050,5.040,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14053.303,24.050,5.040,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14054.233,24.050,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14055.163,24.050,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14056.093,24.050,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14057.165,24.050,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14058.095,24.050,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14059.026,24.050,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14059.956,24.050,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14060.886,24.050,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14061.891,24.050,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14062.821,24.050,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14063.826,24.050,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14064.756,24.050,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14065.684,24.050,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14066.615,24.050,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14067.612,24.050,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14068.542,24.050,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14069.474,24.050,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14070.405,24.050,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14071.335,24.050,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14072.340,24.050,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14073.271,24.050,5.060,0.000,0.010,38.600,2.710,416.000,9.999,12.100
14074.201,24.050,5.060,0.000,0.010,38.600,2.710,417.000,9.999,12.100
14075.131,24.050,5.060,0.000,0.010,38.600,2.710,417.000,9.999,12.100
14076.063,24.050,5.060,0.000,0.010,38.600,2.710,417.000,9.999,12.100
14076.994,24.050,5.060,0.000,0.010,38.600,2.710,417.000,9.999,12.100
14078.067,24.050,5.060,0.000,0.010,38.600,2.710,417.000,9.999,12.100
14078.997,24.050,5.060,0.000,0.010,38.600,2.710,417.000,9.999,12.100
